"priority","code","name","market","industry","stage","stars","score","machineReady","approvalReady","productionReady","approvals","distinctReviewers","lastVerifiedDate","missing"
"690","7388","ＦＰパートナー","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7409","ＡｅｒｏＥｄｇｅ","Growth","輸送用機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7453","良品計画","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7459","メディパルホールディングス","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7476","アズワン","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7480","スズデン","Standard","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7532","パン・パシフィック・インターナショナルホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","7550","ゼンショーホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7570","橋本総業ホールディングス","Standard","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7590","タカショー","Standard","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7649","スギホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7685","BuySell Technologies","Growth","卸売業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","7687","ミクリード","Growth","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7689","コパ・コーポレーション","Growth","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7701","島津製作所","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7702","ＪＭＳ","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7711","助川電気工業","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7713","シグマ光機","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7715","長野計器","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7716","ナカニシ","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7719","東京衡機","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7721","東京計器","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7722","国際計測器","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7723","愛知時計電機","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7725","インターアクション","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7727","オーバル","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7735","SCREENホールディングス","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7741","HOYA","Prime","精密機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","7743","シード","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7746","岡本硝子","Standard","精密機器","core","5","100","true","true","true","2","2","2026-07-13",""
"690","7751","キヤノン","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7752","リコー","Prime","電気機器","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7774","ジャパン・ティッシュエンジニアリング","Growth","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7776","セルシード","Growth","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7777","スリー・ディー・マトリックス","Growth","精密機器","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7792","コラントッテ","Growth","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7793","イメージ・マジック","Growth","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7794","イーディーピー","Growth","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7795","ＫＹＯＲＩＴＳＵ","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7800","アミファ","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7803","ブシロード","Growth","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7805","プリントネット","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7806","ＭＴＧ","Growth","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7807","幸和製作所","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7808","シー・エス・ランバー","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7809","壽屋","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7811","中本パックス","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7812","クレステック","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7813","プラッツ","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7818","トランザクション","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7820","ニホンフラッシュ","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7821","前田工繊","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7823","アートネイチャー","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7826","フルヤ金属","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-13",""
"690","7832","バンダイナムコホールディングス","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-14",""
"690","7839","ＳＨＯＥＩ","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7840","フランスベッドホールディングス","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7856","萩原工業","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7860","エイベックス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","7864","フジシールインターナショナル","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7867","タカラトミー","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7911","ＴＯＰＰＡＮホールディングス","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-17",""
"690","7912","大日本印刷","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7937","ツツミ","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7951","ヤマハ","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7974","任天堂","Prime","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","7987","ナカバヤシ","Standard","その他製品","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8001","伊藤忠商事","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8012","長瀬産業","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8015","豊田通商","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8020","兼松","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8029","ルックホールディングス","Standard","繊維製品","core","5","100","true","true","true","2","2","2026-07-13",""
"690","8031","三井物産","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8051","山善","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8060","キヤノンマーケティングジャパン","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8088","岩谷産業","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8113","ユニ・チャーム","Prime","化学","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8129","東邦ホールディングス","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","8130","サンゲツ","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8131","ミツウロコグループホールディングス","Standard","卸売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8136","サンリオ","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8198","マックスバリュ東海","Standard","小売業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","8200","リンガーハット","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8233","高島屋","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-15",""
"690","8242","エイチ・ツー・オー　リテイリング","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8252","丸井グループ","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8253","クレディセゾン","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8267","イオン","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8282","ケーズホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8283","ＰＡＬＴＡＣ","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8306","三菱UFJフィナンシャル・グループ","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8308","りそなホールディングス","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8316","三井住友フィナンシャルグループ","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8349","東北銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8365","富山銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8383","鳥取銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8411","みずほフィナンシャルグループ","Prime","銀行業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8416","高知銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8424","芙蓉総合リース","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8425","みずほリース","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8473","SBIホールディングス","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","8508","Ｊトラスト","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8518","日本アジア投資","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8537","大光銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8563","大東銀行","Standard","銀行業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8572","アコム","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8591","オリックス","Prime","その他金融業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8596","九州リースサービス","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8601","大和証券グループ本社","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8604","野村ホールディングス","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8609","岡三証券グループ","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8613","丸三証券","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8614","東洋証券","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8616","東海東京フィナンシャル・ホールディングス","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8617","光世証券","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8622","水戸証券","Prime","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8630","SOMPOホールディングス","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-15",""
"690","8699","ＨＳホールディングス","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8700","丸八証券","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8704","トレイダーズホールディングス","Standard","証券、商品先物取引業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","8725","MS&ADインシュアランスグループホールディングス","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8729","ソニーフィナンシャルグループ","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8750","第一生命ホールディングス","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8766","東京海上ホールディングス","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","8772","アサックス","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","8783","ａｂｃ","Standard","その他金融業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8795","Ｔ＆Ｄホールディングス","Prime","保険業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8801","三井不動産","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8802","三菱地所","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","8804","東京建物","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8830","住友不動産","Prime","不動産業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8841","テーオーシー","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8864","空港施設","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8869","明和地所","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","8871","ゴールドクレスト","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","8876","リログループ","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","8918","ランド","Standard","不動産業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9001","東武鉄道","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9003","相鉄ホールディングス","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9005","東急","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9006","京浜急行電鉄","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9007","小田急電鉄","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9008","京王電鉄","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9009","京成電鉄","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9010","富士急行","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9012","秩父鉄道","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9017","新潟交通","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9020","東日本旅客鉄道","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9021","西日本旅客鉄道","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","9022","東海旅客鉄道","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9024","西武ホールディングス","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9028","ゼロ","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9029","ヒガシホールディングス","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9033","広島電鉄","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9034","南総通運","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9036","東部ネットワーク","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9042","阪急阪神ホールディングス","Prime","陸運業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","9049","京福電気鉄道","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9051","センコン物流","Standard","陸運業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9101","日本郵船","Prime","海運業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9104","商船三井","Prime","海運業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9107","川崎汽船","Prime","海運業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9110","ＮＳユナイテッド海運","Prime","海運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9115","明海グループ","Standard","海運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9119","飯野海運","Prime","海運業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9127","玉井商船","Standard","海運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9130","共栄タンカー","Standard","海運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9171","栗林商船","Standard","海運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9173","東海汽船","Standard","海運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9193","東京汽船","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9201","日本航空","Prime","空運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9202","ANAホールディングス","Prime","空運業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","9204","スカイマーク","Growth","空運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9233","アジア航測","Standard","空運業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9247","ＴＲＥホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9270","バリュエンスホールディングス","Growth","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9302","三井倉庫ホールディングス","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9303","住友倉庫","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9304","澁澤倉庫","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9306","東陽倉庫","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9307","杉村倉庫","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9310","日本トランスシティ","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9311","アサガミ","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9312","ケイヒン","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9313","丸八倉庫","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9319","中央倉庫","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9322","川西倉庫","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9324","安田倉庫","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9326","関通ホールディングス","Growth","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9327","イー・ロジット","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9336","大栄環境","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9348","ispace","Growth","サービス業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9351","東洋埠頭","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9364","上組","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9369","キユーソー流通システム","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9380","東海運","Standard","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9381","エーアイテイー","Prime","倉庫・運輸関連業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9401","ＴＢＳホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-14",""
"690","9404","日本テレビホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9409","テレビ朝日ホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","9413","テレビ東京ホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9414","日本BS放送","Standard","情報・通信業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9416","ビジョン","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9418","Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9432","NTT","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","9433","KDDI","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-10",""
"690","9435","光通信","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9449","GMOインターネットグループ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9450","ファイバーゲート","Standard","情報・通信業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9468","ＫＡＤＯＫＡＷＡ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9475","昭文社ホールディングス","Standard","情報・通信業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9501","東京電力ホールディングス","Prime","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9503","関西電力","Prime","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9506","東北電力","Prime","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9507","四国電力","Prime","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9508","九州電力","Prime","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9509","北海道電力","Prime","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9514","エフオン","Standard","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9537","北陸瓦斯","Standard","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9539","京葉瓦斯","Standard","電気・ガス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9552","クオンツ総研ホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9601","松竹","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9602","東宝","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","9603","エイチ・アイ・エス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9605","東映","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9616","共立メンテナンス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9621","建設技術研究所","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9627","アインホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9672","東京都競馬","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9678","カナモト","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9684","スクウェア・エニックス・ホールディングス","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9699","ニシオホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9708","帝国ホテル","Standard","サービス業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9715","トランス・コスモス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9716","乃村工藝社","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9722","藤田観光","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9735","セコム","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-16",""
"690","9743","丹青社","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9744","メイテックグループホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9757","船井総研ホールディングス","Prime","サービス業","core","5","100","true","true","true","2","2","2026-07-14",""
"690","9759","ＮＳＤ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9761","東海リース","Standard","サービス業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9766","コナミグループ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9828","Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ","Standard","小売業","core","5","100","true","true","true","2","2","2026-07-21",""
"690","9831","ヤマダホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9843","ニトリホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9861","吉野家ホールディングス","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9934","因幡電機産業","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9962","ミスミグループ本社","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9972","アルテック","Standard","卸売業","core","5","100","true","true","true","2","2","2026-07-13",""
"690","9983","ファーストリテイリング","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9984","ソフトバンクグループ","Prime","情報・通信業","core","5","100","true","true","true","2","2","2026-07-17",""
"690","9987","スズケン","Prime","卸売業","core","5","100","true","true","true","2","2","2026-07-20",""
"690","9989","サンドラッグ","Prime","小売業","core","5","100","true","true","true","2","2","2026-07-20",""
"650","175A","Will Smart","Growth","情報・通信業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","280A","TMH","Growth","卸売業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","3646","駅探","Standard","情報・通信業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","4062","イビデン","Prime","電気機器","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","421A","ムービン・ストラテジック・キャリア","Growth","サービス業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","6103","オークマ","Prime","機械","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","6497","ハマイ","Standard","機械","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","6501","日立製作所","Prime","電気機器","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","6506","安川電機","Prime","電気機器","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","6976","太陽誘電","Prime","電気機器","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","8035","東京エレクトロン","Prime","電気機器","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","8058","三菱商事","Prime","卸売業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","9252","ラストワンマイル","Growth","サービス業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"650","9434","ソフトバンク","Prime","情報・通信業","core","4","80","true","false","false","0","0","2026-07-21","productionReviewApproved|independentDoubleCheckApproved"
"530","4612","日本ペイントホールディングス","Prime","化学","detailed_extracted","4","70","false","false","false","0","0","2026-07-13","progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"530","7733","オリンパス","Prime","精密機器","detailed_extracted","4","70","false","false","false","0","0","2026-07-12","progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"525","4523","エーザイ","Prime","医薬品","detailed_extracted","4","65","false","false","false","0","0","2026-07-10","pageEvidence|productionReviewApproved|independentDoubleCheckApproved"
"525","6594","ニデック","Prime","電気機器","detailed_extracted","4","65","false","false","false","0","0","2026-07-10","pageEvidence|productionReviewApproved|independentDoubleCheckApproved"
